Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (mg/stk),Airmass SP (mg/stk),Ambient Press (kPa),Ambient Temp (°F),Battery Volts (V),Boost (psi),BPA Deviation (%),BPA Pos (%),WG Position (%),BPA SP (%),Brake Press (bar),Calc HP (hp),Calc TQ (lbft),Cat Temp (°F),Comb Mode (),Coolant Temp (°F),Cruise (),Current map (),DV Position (%),Eng State (),Engine Speed (rpm),EOI Actual (°),EOI Limit (°),Eth Content (%),Exh Flow Fac (),Exh Press Des (kPa),Exhaust Cam (°),FAC_MFF_ADD_FAC_LAM_AD (%),FAC_MFF_BAS_CUS (),FAC_TQ_REQ_DRIV_DROF (),FAC_TQ_REQ_PV (),Fastest Wheel (km/h),Flex IAT add (),Flex IAT weight (),Flex Lambda add (),Flex Lambda weight (),Flex MPI add (),Flex MPI weight (),Flex PUT Adder (kPa),Flex PUT weight (),Flex Spark Adder (°),Flex Spark weight (),Flex Torque Adder (ft-lb),Flex Torque weight (),FP DI (bar),FP DI SP (bar),FP MPI (kPa),FP MPI SP (kPa),Fuel Flow (g/min),Fuel Flow SP (mg/stk),Fuel Split MPI (),fup_efp_ctl_ad (kPa),fup_efp_ctl_i (kPa),fup_efp_dif (kPa),Gear (),HPFP Eff Vol (%),IAT (°F),Ign Table Value (°),Ign Timing Avg (°),Inj Duty DI (%),Inj Duty MPI (%),Inj PW DI (ms),Inj PW MPI (ms),Int Flow Fac (),Intake Cam (°),knk nl0 (V),knk nl1 (V),knk nl2 (V),knk nl3 (V),knks_cmd_gain_ad0 (),knks_cmd_gain_ad1 (),knks_cmd_gain_ad2 (),knks_cmd_gain_ad3 (),knks_rng_h0 (V),knks_rng_h1 (V),knks_rng_h2 (V),knks_rng_h3 (V),knks_thd0 (V),knks_thd1 (V),knks_thd2 (V),knks_thd3 (V),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),LACO State (),Lambda (),Lambda Delta (),Lambda PID (%),Lambda SP (),Lambda SP Filtered (),LPFP DC (%),LTFT (%),LV_PRS_IM_SP_UP_THD (),MAF_COR (),MAP (kPa),MAP SP (kPa),MBT Ignition (deg crank),Misfire Cyl 1 (),Misfire Cyl 2 (),Misfire Cyl 3 (),Misfire Cyl 4 (),Misfire Sum (),Muffler Temp (C),Oil Temp (°F),PCV Mean Voltage (V),PCV PSI (psi),Pedal Pos (%),Port Flap Pos (),PQ_THR_SP_1 (),Press Ratio (),PRS_UP_THR_WIDE_OPEN_THR (hPa),PUT (kPa),PUT I Inhibit (),PUT SP (kPa),PUT_DIF_PUT_CTL (hPa),PUT_INC_MMV (hPa),put_sp_optm_resp (kpa),Slowest Wheel (km/h),SOI Actual (°),SOI Limit (°),STATE_ALFU (),STATE_ALFU_CTL (),Steering Angle (°),STFT (%),Target Slip (km/h),TC Active (),TC D (),TC I (),TC Ignition pull (km/h),TC P (),TC PID (),TC WG pull (%),TC Wheel Slip (km/h),TEG_DYN_UP_TUR (C),Torque (Nm),Torque Lim (),Torque Max (Nm),Torque Req (Nm),Total Trim (%),TPS (°),tqi_add_puc_open_thr[0] (nm),Turbine Temp (°F),Turbo Speed (krpm),Valve Lift Pos (),Vehicle Speed (mph),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Current (a),WG Voltage (V),Wheel Speed FL (mph),Wheel Speed FR (mph),Wheel Speed RL (mph),Wheel Speed RR (mph),FAC_LAM_AD_OUT_FMSP[0] (%),MFF_ADD_LAM_AD_OUT_FMSP[0] (mg/stk),FAC_LAM_LIM[1] (%),MFF_SP_CLC[0] (mg/stk),SimosTools [R1.73:2025_10_9:mpi 1.4.bin]
499.997,-0.34794664,2.9781413,1208.7556,782.808,101.38039,63.050007,13.803001,20.892487,39.526367,20.471191,74.346924,59.99756,0.0,229.8733,264.8735,1111.1675,9.0,210.20007,2.0,1.0,99.20807,3.0,4562.0,220.125,129.0,56.47059,0.8969116,326.18924,0.0,1.1169441,1.0234375,0.0,0.31069946,93.44,0.8125,0.8125,0.005859375,0.671875,-0.1171875,1.0,0.0,0.6484375,7.125,0.859375,0.0,0.6484375,185.9263,184.00526,592.2301,599.92487,1155.3765,102.56155,0.1953125,21.757559,153.36426,5.8373938,3.0,79.107666,83.7166,1.5,9.0,60.133133,116.85542,7.052,13.704,1.3557129,9.8046875,0.6921387,0.6929016,0.5391693,0.62202454,1.0,1.0,0.0,5.0,0.65063477,0.8605957,0.5554199,0.56274414,1.5625,1.7578125,1.328125,1.5820312,0.0,0.0,0.0,0.0,0.0,3.0,0.84765625,-0.026428241,0.0,0.85839844,0.8654791,91.99982,0.7812499,1.0,0.0,245.42876,162.25246,15.75,0.0,0.0,0.0,0.0,0.0,0.25,224.29933,2.484436,-3.0032413,23.339844,0.0,0.999,2.4336176,1210.8447,246.7211,1.0,163.30606,-594.60156,4.3117113,0.0,92.43,412.125,450.0,10.0,0.0,-1.4875,0.18242584,10.11,0.0,0.16,0.0,0.0,-9.1,0.0,0.48828125,1.0100021,1077.6875,337.4375,0.0,384.96875,84.03125,1.1216052,79.82713,0.0,1728.6237,209.39331,0.0,58.005142,406.71875,0.0,-23.01941,48.669434,25.650024,1.2973022,2.8417969,57.94922,57.998928,57.50183,57.43348,1.1184692,0.0,0.0,127.444214,0
500.026,-0.3583573,3.0662565,1103.9038,697.81696,101.38068,63.050007,13.810538,17.93078,24.542236,35.455322,80.529785,59.99756,0.0,234.22162,268.7059,1111.1675,9.0,210.20007,2.0,1.0,99.99237,4.0,4582.0,220.125,129.75,56.47059,0.7194824,276.0656,0.0,1.1169441,1.0234375,0.0,0.0,93.79,0.8125,0.8125,0.005859375,0.671875,-0.109375,1.0,0.0,0.6484375,6.375,0.859375,0.0,0.6484375,184.22284,183.00229,587.1887,599.92487,1145.6013,93.27823,0.1796875,21.757559,153.6296,9.286762,3.0,73.01788,83.67494,2.625,-18.375,60.57254,116.33774,7.056,13.552,1.6322632,9.578125,0.6982422,0.69641113,0.5458069,0.6150818,1.0,1.0,0.0,5.0,0.7324219,0.7910156,0.72631836,0.5480957,1.5625,1.7578125,1.3476562,1.5625,0.0,0.0,0.0,0.0,0.0,3.0,0.8515625,-0.024047868,0.0,0.86328125,0.8637701,91.99982,0.7812499,1.0,0.0,225.00883,145.77467,16.125,0.0,0.0,0.0,0.0,0.0,0.25,224.3294,2.5210571,-2.9100277,0.0,0.0,0.999,2.229467,1209.1033,226.02487,1.0,147.01277,-805.62665,-49.501762,101.38323,93.09,413.25,450.0,10.0,0.0,-1.4,0.14594068,10.11,0.0,-0.32,0.0,0.0,-9.41,0.0,0.5004883,0.7000046,1077.6875,314.1875,0.0,384.0625,-36.0,1.119228,79.82713,0.0,1732.6736,202.69165,0.0,58.172913,489.6875,0.0,-21.71936,40.423584,18.704224,1.1772156,2.229004,58.07971,58.191555,57.737953,57.50183,1.1184692,0.0,0.0,113.71,0
500.064,-0.34668586,3.1765027,961.5401,615.5388,101.380936,63.050007,13.827533,13.387985,4.35791,57.788086,79.57764,61.895752,0.0,224.52449,275.04926,1111.1675,9.0,210.20007,2.0,1.0,99.998474,4.0,4291.0,222.75,101.625,56.47059,0.6576538,254.71434,0.0,1.1535653,1.0078125,0.0,0.0,93.94,0.8125,0.8125,0.00390625,0.671875,-0.1015625,1.0,0.0,0.6484375,4.875,0.859375,0.0,0.6484375,186.02182,191.56734,586.1274,599.92487,870.70465,81.30318,0.1640625,21.757559,154.4256,14.062812,3.0,71.40503,83.63745,5.625,-18.375,42.509075,69.67587,5.752,9.428,1.3616333,8.6484375,0.6716919,0.6757355,0.54473877,0.5748749,1.0,1.0,0.0,5.0,0.4260254,0.37475586,0.53466797,0.28808594,1.8164062,2.0117188,1.5625,1.71875,0.0,0.0,0.0,0.0,0.0,1.0,0.8544922,0.004730228,0.18920912,0.88671875,0.8610846,91.119385,0.7812499,1.0,0.0,193.68768,128.07516,21.0,0.0,0.0,0.0,0.0,0.0,0.25,224.35646,2.5205994,-2.8654864,0.0,0.0,0.999,1.920057,1234.1444,194.65718,1.0,129.50888,-646.425,-35.986206,101.38323,93.34,376.5,450.0,10.0,0.0,-1.09375,0.11675254,10.08,0.0,-0.16,0.0,0.0,-9.48,0.0,0.43945312,0.6000061,1081.75,289.90625,0.0,391.5,-34.875,1.2332367,79.82713,0.0,1736.4424,175.8728,0.0,58.458744,408.5,0.0,-23.358154,43.780518,20.422363,0.44525146,1.3818359,58.43389,58.41525,58.01757,58.061066,1.1413574,0.0,0.18920898,97.24165,0
500.097,-0.3173487,3.2393513,931.9439,563.48444,101.381165,63.050007,13.83357,12.431068,4.772949,62.817383,80.529785,67.59033,0.0,222.16447,276.01767,1111.1675,9.0,210.20007,2.0,1.0,99.998474,4.0,4231.0,226.875,101.625,56.47059,0.55041504,224.05144,0.0,1.1627206,1.0078125,0.0,0.0,93.37,0.8125,0.8125,0.001953125,0.671875,-0.1015625,1.0,0.0,0.6484375,4.5,0.859375,0.0,0.6484375,190.22475,193.44061,587.4541,599.92487,790.1192,78.717415,0.15625,21.757559,155.2216,13.001468,3.0,71.54083,83.60371,6.0,-18.375,40.13666,61.618664,5.508,8.456,1.2923584,7.5859375,0.6492615,0.6452179,0.5389404,0.56152344,1.0,1.0,0.0,5.0,0.45043945,0.41259766,0.45410156,0.44311523,1.7578125,1.9335938,1.5625,1.6992188,0.0,0.0,0.0,0.0,0.0,1.0,0.89746094,0.015380871,0.6149296,0.890625,0.8624884,90.597534,0.7812499,0.0,0.0,187.09021,117.886765,21.375,0.0,0.0,0.0,0.0,0.0,0.25,224.38081,2.5271606,-2.8277109,0.0,0.0,0.6281231,1.8547862,1245.9186,188.04037,1.0,119.4344,-678.67993,-20.812298,101.38323,92.48,367.5,450.0,10.0,0.0,-0.48125,0.093402036,10.03,0.0,0.16,0.0,0.0,-9.14,0.0,0.43945312,0.8899994,1081.75,270.25,0.0,392.1875,-34.0,1.5108875,79.82713,0.0,1738.8049,174.49951,0.0,57.694458,387.71875,0.0,-23.6969,33.71582,10.018921,0.17105103,1.1425781,57.46455,57.868443,57.94922,57.911938,1.1627197,0.0,0.6149292,93.27823,0
500.13,-0.27387896,3.0957406,862.7194,513.4647,101.38137,63.050007,13.837795,10.759524,5.4382324,67.84668,80.529785,73.28491,0.0,223.60254,263.77695,1111.1675,9.0,210.20007,2.0,1.0,99.998474,4.0,4456.0,226.5,101.625,56.47059,0.4736328,205.82617,0.0,1.1749276,1.0078125,0.0,0.0,93.23,0.7265625,0.8125,0.005859375,0.671875,-0.078125,1.0,0.0,0.6484375,4.5,0.859375,0.0,0.6484375,192.67114,186.8762,591.43414,599.92487,780.344,75.72895,0.125,21.757559,155.75227,11.6747875,3.0,60.04181,83.57333,7.5,-18.375,40.367813,47.88881,5.26,6.24,1.3342285,6.8125,0.6337738,0.5924225,0.5303955,0.54397583,1.0,1.0,0.0,5.0,0.49682617,0.33325195,0.5126953,0.3881836,1.6992188,1.8359375,1.5429688,1.6601562,0.0,0.0,0.0,0.0,0.0,1.0,0.9140625,0.045990024,1.9149793,0.92285156,0.8699957,90.52582,0.7812499,0.0,0.0,175.56555,109.19605,22.875,0.0,0.0,0.0,0.0,0.0,0.25,224.40274,2.5291443,-2.8043885,0.0,0.0,0.61749774,1.748131,1252.1375,177.22792,1.0,110.83585,-670.30524,-20.978134,101.38323,92.99,361.5,450.0,10.0,0.0,0.0,0.3872216,10.0,0.0,-0.48,0.0,0.0,-9.76,0.0,0.36010742,0.2400055,1081.75,246.0,0.0,388.15625,-34.28125,2.3161874,58.819996,0.0,1740.7737,169.04297,0.0,57.657173,400.28125,0.0,-22.427368,18.823242,0.0,0.18432617,0.9448242,57.65096,57.607464,58.01757,58.042427,1.1627197,0.0,1.914978,86.53829,0
500.159,-0.21910317,2.4195464,792.3791,479.55307,101.38156,63.050007,13.864191,8.524385,6.2683105,72.71118,80.529785,78.97949,0.0,188.25627,216.72992,1119.7175,9.0,210.20007,2.0,1.0,99.998474,4.0,4566.0,221.25,101.625,56.862747,0.38165283,190.65227,0.0,1.2603768,1.0,0.0,0.0,93.47,0.5390625,0.8125,0.001953125,0.671875,-0.015625,1.0,0.0,0.6484375,3.75,0.859375,0.0,0.6484375,189.55078,184.00526,598.5982,599.92487,643.96857,65.4071,0.0390625,21.757559,156.01761,4.245377,3.0,49.38202,83.546,9.375,-18.375,39.44552,17.237757,5.016,2.192,1.3807373,5.484375,0.61431885,0.56411743,0.52864075,0.54626465,1.0,1.0,0.0,5.0,0.44189453,0.3137207,0.57250977,0.5151367,1.6210938,1.7382812,1.5234375,1.6992188,0.0,0.0,0.0,0.0,0.0,1.0,0.9091797,0.03900149,1.9912733,0.9550781,0.88214177,89.50806,0.7812499,0.0,0.0,160.15503,105.417366,24.0,0.0,0.0,0.0,0.0,0.0,0.25,224.42247,2.529602,-2.7918606,0.0,0.0,0.61116576,1.7064978,1252.4691,173.00742,1.0,106.57389,-667.4861,-12.023041,101.38323,93.13,355.5,450.0,10.0,0.0,0.0,0.62227726,10.0,0.0,0.0,0.0,0.0,-9.66,0.0,0.25634766,0.34000397,1092.0625,226.75,0.0,383.59375,-34.375,2.7932732,30.810474,0.0,1811.8737,156.66504,0.0,57.91815,414.21875,0.0,-21.807861,13.140869,0.0,0.32196045,0.7885742,57.80009,57.974075,58.01757,57.824944,1.2054443,0.0,1.991272,68.05644,0
500.197,-0.17528254,1.6615686,585.62067,429.74533,101.38173,63.050007,13.870949,3.1201992,1.9592285,78.57056,80.529785,80.529785,0.0,146.09872,170.54922,1119.7175,0.0,210.20007,2.0,1.0,99.998474,4.0,4503.0,222.75,101.625,56.862747,0.29766846,171.70561,0.0,1.3580332,0.9765625,0.0,0.0,93.97,0.0,0.8125,0.0,0.671875,0.0,1.0,0.0,0.6484375,0.75,0.859375,0.0,0.6484375,182.42386,185.94221,612.3957,599.92487,447.98853,45.462803,0.0234375,21.757559,156.01761,-8.225418,3.0,42.599487,83.5214,17.25,-18.375,27.330156,9.709806,3.524,1.252,1.1117554,1.9765625,0.5999756,0.5630493,0.5345917,0.513916,1.0,1.0,0.0,5.0,0.47485352,0.45532227,0.546875,0.29296875,1.6015625,1.7578125,1.5039062,1.4257812,0.0,0.0,0.0,0.0,0.0,1.0,0.95996094,0.03039553,1.957704,0.9902344,0.9045417,87.87384,0.7812499,0.0,0.0,122.89471,95.31643,25.875,0.0,0.0,0.0,0.0,0.0,0.25,224.44023,2.5312805,-2.78165,0.0,0.0,0.5475116,1.7238339,1290.86,174.76526,1.0,101.938805,-722.37744,1.741268,101.38323,93.58,318.75,450.0,10.0,0.0,0.0,0.8103218,10.0,0.0,0.56,0.0,0.0,-9.61,0.0,0.21362305,0.3899994,1092.0625,185.46875,0.0,384.75,-33.375,3.0597298,18.206188,0.0,1889.8362,154.93164,0.0,58.253693,333.53125,0.0,-23.608398,8.776855,0.0,0.26550293,0.5859375,58.222622,58.23505,58.191555,58.222622,1.3366699,0.0,1.9577026,46.54374,0
500.227,-0.12022604,1.2646275,481.77026,391.59476,101.38188,63.050007,13.887399,0.20961858,0.091552734,80.43823,80.529785,80.529785,0.0,132.18236,160.6544,1119.7175,0.0,210.20007,2.0,1.0,99.998474,4.0,4325.0,246.0,1.5,56.862747,0.25061035,154.34268,0.0,1.3916025,1.015625,0.0,0.0,93.86,0.0,0.8125,0.0,0.671875,0.0,1.0,0.0,0.6484375,0.0,0.859375,0.0,0.6484375,181.72868,176.79874,624.60114,599.92487,400.5432,39.782604,0.0,21.757559,155.75227,-15.920164,3.0,33.181763,83.49926,18.375,-18.375,17.24214,0.0,2.98,0.0,0.7229004,0.015625,0.57395935,0.5521393,0.5419159,0.5055237,1.0,1.0,0.0,5.0,0.45532227,0.47485352,0.60668945,0.4309082,1.6601562,1.7773438,1.6015625,1.6210938,0.0,0.0,0.0,0.0,0.0,1.0,0.9863281,0.054748576,2.9846213,1.0,0.9223029,87.25128,0.7812499,0.0,0.0,102.82715,86.06655,25.875,0.0,0.0,0.0,0.0,0.0,0.25,224.4562,2.5393677,-2.7569773,0.0,0.0,0.5008822,1.7046931,1302.054,172.825,1.0,101.78955,-714.832,-3.8971236,101.38323,92.81,324.375,450.0,10.0,0.0,0.0,1.1170074,10.0,0.0,1.2,0.0,0.0,-8.95,0.0,0.29296875,1.050003,1092.0625,149.65625,0.0,387.125,-31.375,3.7311418,15.405237,0.0,1937.7611,152.02637,0.0,58.390392,216.875,0.0,-24.014282,9.783936,0.0,0.078430176,0.4248047,58.35311,58.371754,58.14806,58.222622,1.3580322,0.0,2.9846191,39.782604,0
500.257,-0.036180835,1.1433511,425.4092,354.63107,101.38202,63.050007,13.875476,-1.3752638,-1.4709473,82.00073,80.529785,80.529785,0.0,134.79726,164.63194,1119.7175,0.0,210.20007,2.0,1.0,99.998474,4.0,4304.0,256.5,1.5,56.47059,0.2199707,141.33292,0.0,1.3916025,0.984375,0.0,0.0,93.23,0.0,0.8125,0.0,0.671875,0.0,1.0,0.0,0.6484375,0.0,0.859375,0.0,0.6484375,171.87941,167.74016,641.84796,599.92487,305.65262,34.695854,0.0,21.757559,155.75227,-35.555035,3.0,29.788208,83.47933,19.125,-18.375,15.385001,0.0,2.672,0.0,0.53027344,-2.046875,0.57502747,0.5443573,0.55229187,0.49858093,1.0,1.0,0.0,5.0,0.5834961,0.48706055,0.64331055,0.43701172,1.6796875,1.7382812,1.640625,1.6210938,0.0,0.0,0.0,0.0,0.0,1.0,1.0087891,0.046081576,3.2135031,1.0,0.96051097,85.45227,0.7812499,0.0,0.0,91.899925,78.70056,26.25,0.0,0.0,0.0,0.0,0.0,0.25,224.47058,2.542572,-2.7370996,0.0,0.0,0.47112274,1.6608529,1309.9312,168.38062,1.0,101.68176,-676.3582,-10.198855,101.38323,93.06,325.5,450.0,10.0,0.0,0.30625,1.5186058,10.02,0.0,-0.96,0.0,0.0,-9.85,0.0,0.30517578,0.1700058,1100.875,128.875,0.0,387.90625,-31.09375,4.1768637,14.471586,0.0,1968.1361,149.36523,0.0,57.663387,159.09375,0.0,-23.284912,9.344482,0.0,-0.1550293,0.4321289,57.58261,57.6696,57.94922,58.042427,1.3916016,0.0,3.213501,34.695854,0
500.295,0.051055327,0.8323405,359.8467,315.29355,101.38214,63.050007,13.849552,-3.10622,-2.331543,82.86133,80.529785,80.529785,0.0,107.28596,130.45566,1119.7175,0.0,210.20007,2.0,1.0,99.998474,4.0,4323.0,265.875,1.875,56.47059,0.19384766,133.45575,0.0,1.3916025,0.953125,0.0,0.0,93.47,0.0,0.8125,0.0,0.671875,0.0,1.0,0.0,0.6484375,0.0,0.859375,0.0,0.6484375,158.15091,155.66206,663.3402,599.92487,245.33272,28.189058,0.0,21.757559,155.2216,-58.639275,3.0,25.860596,83.461395,21.0,-18.0,13.474737,0.0,2.328,0.0,0.46020508,-4.046875,0.57914734,0.5306244,0.5654907,0.48934937,1.0,1.0,0.0,5.0,0.6921387,0.4699707,0.7055664,0.44799805,1.484375,1.484375,1.4453125,1.3867188,0.0,0.0,0.0,0.0,0.0,1.0,1.0146484,0.023162859,2.6977558,1.0,0.98614573,83.55408,0.7812499,0.0,0.0,79.965546,71.601105,26.625,0.0,0.0,0.0,0.0,0.0,0.25,224.48352,2.5442505,-2.7232842,0.0,0.0,0.44724658,1.5791456,1310.9261,160.09715,1.0,101.57397,-600.65454,-13.515556,101.38323,92.48,325.875,450.0,10.0,0.0,0.48125,1.6836346,10.03,0.0,0.8,0.0,0.0,-9.04,0.0,0.33569336,0.98999786,1100.875,104.75,0.0,388.09375,-31.5,4.1322355,13.537935,0.0,2001.4924,137.6648,0.0,57.775234,138.0625,0.0,-23.1781,8.892822,0.0,-0.37628174,0.42236328,57.713097,57.78145,57.94922,58.01757,1.3916016,0.0,2.697754,28.189058,0
500.327,0.08084426,0.53918624,323.57187,278.66898,101.382256,63.050007,13.802108,-3.9546335,-2.8808594,83.410645,80.529785,80.529785,0.0,85.358955,100.76314,1119.7175,0.0,210.20007,2.0,1.0,99.998474,4.0,4453.0,272.25,2.25,56.47059,0.17578125,127.45252,0.0,1.3916025,0.953125,0.0,0.0,93.34,0.0,0.8125,0.0,0.671875,0.0,1.0,0.0,0.6484375,0.0,0.859375,0.0,0.6484375,147.45256,146.43367,677.66833,599.92487,236.98807,25.75166,0.0,21.757559,154.95627,-68.45671,3.0,25.230408,83.44526,23.25,-17.625,12.340107,0.0,2.068,0.0,0.42486572,-7.5234375,0.5848694,0.530777,0.56427,0.48454285,1.0,1.0,0.0,5.0,0.75439453,0.53344727,0.5529785,0.52978516,1.484375,1.484375,1.6601562,1.3867188,0.0,0.0,0.0,0.0,0.0,1.0,1.0146484,0.023498552,2.807619,1.0,0.9923713,82.74994,0.7812499,0.0,0.0,74.116066,65.69598,28.5,0.0,0.0,0.0,0.0,0.0,0.25,224.49516,2.5431824,-2.7191224,0.0,1.0,0.42346606,1.5302353,1315.6525,155.1387,1.0,101.524216,-546.2606,-12.105959,101.38323,92.99,325.875,450.0,10.0,0.0,0.78749996,1.8156577,10.06,0.0,-0.24,0.0,0.0,-9.71,0.0,0.3112793,0.34999847,1100.875,91.375,0.0,386.4375,-32.5,4.1663985,13.537935,0.0,2021.9674,133.98438,0.0,57.607464,127.46875,0.0,-22.445679,8.111572,0.0,-0.48446655,0.44433594,57.539112,57.607464,57.998928,57.911938,1.3916016,0.0,2.8076172,25.75166,0
500.361,0.08467542,0.1406745,292.00888,249.37778,101.382355,63.050007,13.827491,-4.727256,-2.2888184,82.8186,80.529785,80.529785,4.5,0.0,0.0,1124.6675,0.0,210.20007,2.0,1.0,99.998474,4.0,4522.0,271.875,2.25,56.47059,0.16345215,124.54212,0.0,1.3916025,0.9609375,0.0,0.0,93.06,0.0,0.8125,0.0,0.671875,0.0,1.0,0.0,0.6484375,0.0,0.859375,0.0,0.6484375,138.37807,137.07262,688.5471,599.92487,210.04677,23.10231,0.0,21.757559,154.16026,-85.17288,3.0,21.98944,83.43073,25.125,-17.625,12.652512,0.0,2.088,0.0,0.39111328,-8.453125,0.6021881,0.5269623,0.56617737,0.49316406,1.0,1.0,0.0,5.0,0.6713867,0.49194336,0.5822754,0.52734375,1.7382812,1.6992188,1.640625,1.5820312,0.0,0.0,0.0,0.0,0.0,1.0,1.0048828,0.01705934,2.7526875,1.0,0.9978645,78.90625,0.7812499,0.0,0.0,68.78913,60.7998,29.25,0.0,0.0,0.0,0.0,0.0,0.25,224.50565,2.5442505,-2.7144914,0.0,1.0,0.40522593,1.4799347,1267.0629,150.03926,0.0,101.48276,-496.75888,-10.03302,101.38323,92.43,327.75,450.0,10.0,0.0,0.78749996,1.9212762,10.06,0.0,0.16,0.0,0.0,-9.43,0.0,0.28686523,0.62999725,1108.125,79.125,0.0,384.15625,-32.875,4.1551237,13.07111,0.0,2044.6924,128.45459,0.0,57.638535,117.34375,0.0,-22.06726,7.5805664,0.0,-0.27130127,0.5371094,57.58261,57.63232,57.80009,57.893295,1.3916016,0.0,2.7526855,23.10231,0
500.397,0.12774034,-0.20623022,251.17973,207.073,101.38245,63.050007,13.851118,-5.8609395,-1.3427734,81.87256,80.529785,80.529785,9.3,0.0,0.0,1124.6675,0.0,210.20007,2.0,1.0,99.998474,4.0,4484.0,263.25,2.25,56.47059,0.1350708,120.296745,0.0,1.3916025,0.9609375,0.0,0.0,93.3,0.0,0.8125,0.0,0.671875,0.0,1.0,0.0,0.6484375,0.0,0.859375,0.0,0.6484375,124.55406,124.463844,701.28326,599.92487,180.72128,19.583977,0.0,21.757559,153.6296,-98.70502,3.0,19.786072,83.417656,28.875,-17.625,11.031993,0.0,1.836,0.0,0.33050537,-8.859375,0.60173035,0.52726746,0.57403564,0.49346924,1.0,1.0,0.0,5.0,0.5786133,0.64331055,0.7446289,0.5004883,1.484375,1.4648438,1.4257812,1.40625,0.0,0.0,0.0,0.0,0.0,1.0,0.9814453,-0.012634287,1.5823375,1.0,0.9992683,74.93286,0.7812499,0.0,0.0,60.972763,52.70366,31.125,0.0,0.0,0.0,0.0,0.0,0.25,224.51508,2.5453186,-2.7096295,0.0,1.0,0.3639784,1.428244,1266.2336,144.79887,0.0,101.44959,-443.36,-8.70634,101.38323,92.96,312.75,450.0,10.0,0.0,0.78749996,1.849521,10.06,0.0,-0.08,0.0,0.0,-9.72,0.0,0.2319336,0.34000397,1108.125,63.28125,0.0,386.0,-33.375,3.5527196,11.670634,0.0,2076.5298,123.04077,0.0,58.048637,99.15625,0.0,-22.485352,7.5927734,0.0,-0.21774292,0.56152344,58.042427,57.998928,57.80009,57.80009,1.3916016,0.0,1.5823364,19.583977,0
500.427,0.16219227,-0.3449921,223.62292,190.24435,101.38253,63.050007,13.85008,-6.6371737,-1.0437012,81.56128,80.529785,80.529785,7.8,0.0,0.0,1124.6675,0.0,210.20007,2.0,1.0,99.998474,4.0,4466.0,257.25,2.625,56.47059,0.12322998,117.39463,0.0,1.3916025,0.953125,0.0,0.0,93.34,0.0,0.8125,0.0,0.671875,0.0,1.0,0.0,0.6484375,0.0,0.859375,0.0,0.6484375,115.52733,115.15055,708.71265,599.92487,159.50203,17.37972,0.0,21.757559,153.09892,-104.01174,3.0,17.285156,83.40589,30.75,-17.25,10.206288,0.0,1.704,0.0,0.3048706,-8.7421875,0.60668945,0.51605225,0.58006287,0.49850464,1.0,1.0,0.0,5.0,0.7409668,0.4309082,0.5419922,0.6347656,1.5234375,1.4453125,1.4648438,1.40625,0.0,0.0,0.0,0.0,0.0,1.0,0.9951172,-0.013763438,1.474,1.0,0.99939036,73.1781,0.7812499,0.0,0.0,55.62091,49.357525,32.25,0.0,0.0,0.0,0.0,0.0,0.25,224.52357,2.5456238,-2.7065103,0.0,1.0,0.34806484,1.3987178,1266.7312,141.80554,0.0,101.42471,-410.02716,-7.794247,101.38323,92.29,303.0,450.0,10.0,0.0,0.78749996,1.6358669,10.06,0.0,0.0,0.0,0.0,-9.01,0.0,0.37231445,1.0499954,1108.125,52.78125,0.0,386.5,-33.1875,3.2022896,11.203809,0.0,2097.9612,119.885254,0.0,57.706882,91.46875,0.0,-22.732544,7.727051,0.0,-0.21224976,0.5493164,57.713097,57.63232,57.824944,57.911938,1.3916016,0.0,1.473999,17.37972,0
